dataset,synthetic_bin_size,input_name,mix_method,algorithm,exclude_primary_5050,retained_target_purity,removed_nontarget_purity
smallcut,2000,A05A3_3565_segment.fcs,Segment,peacoqc,False,1.0,0.833122278056951
smallcut,2000,A05A3_3565_segment.fcs,Segment,flowcut,False,0.650000844432935,
smallcut,2000,A05A3_9010_segment.fcs,Segment,flowmop,False,1.0,0.2562997686375321
smallcut,2000,A05A3_9010_segment.fcs,Segment,peacoqc,False,0.989230337078652,0.389466010570439
smallcut,2000,A05A3_9010_segment.fcs,Segment,flowcut,False,1.0,0.326285554154407
smallcut,2000,A1A05_4555_segment.fcs,Segment,flowmop,False,0.5589999999999999,0.6842432432432424
smallcut,2000,A1A05_4555_segment.fcs,Segment,peacoqc,False,1.0,0.782580769230769
smallcut,2000,A1A05_4555_segment.fcs,Segment,flowcut,False,0.553200452452881,0.511111111111111
smallcut,2000,A1A3_3070_segment.fcs,Segment,flowmop,False,1.0,0.8595988538681946
smallcut,2000,A1A3_3070_segment.fcs,Segment,peacoqc,False,0.77953841495796,0.924528301886792
smallcut,2000,A1A3_3070_segment.fcs,Segment,flowcut,False,0.707026485639505,0.686567164179104
smallcut,2000,A1A3_5545_segment.fcs,Segment,flowmop,False,0.986,0.9726010989010989
smallcut,2000,A1A3_5545_segment.fcs,Segment,peacoqc,False,0.588910045212728,0.62962962962963
smallcut,2000,A1A3_5545_segment.fcs,Segment,flowcut,False,0.545058218687664,0.296875
smallcut,2000,A3A05_1585_segment.fcs,Segment,flowmop,False,1.0,0.7109004739336493
smallcut,2000,A3A05_1585_segment.fcs,Segment,peacoqc,False,0.985246187363834,0.642113107034706
smallcut,2000,A3A05_1585_segment.fcs,Segment,flowcut,False,1.0,0.69111811023622
smallcut,2000,A3A1_1090_segment.fcs,Segment,flowmop,False,1.0,0.22883295194508005
smallcut,2000,A3A1_1090_segment.fcs,Segment,peacoqc,False,0.903361137440758,0.130954043860874
smallcut,2000,A3A1_1090_segment.fcs,Segment,flowcut,False,1.0,0.635619565217391
smallcut,2000,B05B1_4060_segment.fcs,Segment,flowmop,False,0.853,0.9605048231511256
smallcut,2000,B05B1_4060_segment.fcs,Segment,peacoqc,False,1.0,0.670201131966872
smallcut,2000,B05B1_4060_segment.fcs,Segment,flowcut,False,0.613215511460018,0.794117647058823
smallcut,2000,B05B1_8515_segment.fcs,Segment,flowmop,False,1.0,0.4746835443037975
smallcut,2000,B05B1_8515_segment.fcs,Segment,peacoqc,False,1.0,0.401578324868556
smallcut,2000,B05B1_8515_segment.fcs,Segment,flowcut,False,1.0,0.591021458976347
smallcut,2000,B05B3_1090_segment.fcs,Segment,flowmop,False,1.0,0.3003003003003003
smallcut,2000,B05B3_1090_segment.fcs,Segment,peacoqc,False,0.962909843802457,0.589285714285714
smallcut,2000,B05B3_1090_segment.fcs,Segment,flowcut,False,1.0,0.668210352056938
smallcut,2000,B05B3_2080_segment.fcs,Segment,flowmop,False,1.0,0.6578947368421053
smallcut,2000,B05B3_2080_segment.fcs,Segment,peacoqc,False,0.929743941472337,0.62037037037037
smallcut,2000,B05B3_2080_segment.fcs,Segment,flowcut,False,1.0,0.864
smallcut,2000,B05B3_4060_segment.fcs,Segment,flowmop,False,1.0,0.9237875288683605
smallcut,2000,B05B3_4060_segment.fcs,Segment,peacoqc,False,1.0,0.841802554422042
smallcut,2000,B05B3_4060_segment.fcs,Segment,flowcut,False,0.634328850210971,0.831623665941353
smallcut,2000,B1B05_7525_segment.fcs,Segment,flowmop,False,0.997,0.8119245901639343
smallcut,2000,B1B05_7525_segment.fcs,Segment,peacoqc,False,1.0,0.643809266345034
smallcut,2000,B1B05_7525_segment.fcs,Segment,flowcut,False,0.773250683461951,0.575757575757576
smallcut,2000,B1B3_6040_segment.fcs,Segment,flowmop,False,0.98,0.9118840375586855
smallcut,2000,B1B3_6040_segment.fcs,Segment,peacoqc,False,0.587023869346734,0.322212599314682
smallcut,2000,B1B3_6040_segment.fcs,Segment,flowcut,False,0.595903839873351,0.254901960784314
smallcut,2000,B1B3_8515_segment.fcs,Segment,flowmop,False,1.0,0.35799522673031026
smallcut,2000,B1B3_8515_segment.fcs,Segment,peacoqc,False,0.903314917127072,0.407075559660075
smallcut,2000,B1B3_8515_segment.fcs,Segment,flowcut,False,1.0,0.597413327015485
smallcut,2000,B3B05_9010_segment.fcs,Segment,flowmop,False,1.0,0.3448275862068966
smallcut,2000,B3B05_9010_segment.fcs,Segment,peacoqc,False,0.990498812351544,0.628010565102553
smallcut,2000,B3B05_9010_segment.fcs,Segment,flowcut,False,1.0,0.715526423596887
smallcut,2000,B3B1_4060_segment.fcs,Segment,flowmop,False,1.0,0.9153318077803204
smallcut,2000,B3B1_4060_segment.fcs,Segment,peacoqc,False,0.657880923602481,0.552238805970149
smallcut,2000,B3B1_4060_segment.fcs,Segment,flowcut,False,0.601357646606615,0.483870967741935
smallcut,2000,B3B1_8020_segment.fcs,Segment,flowmop,False,1.0,0.5208333333333334
smallcut,2000,B3B1_8020_segment.fcs,Segment,peacoqc,False,0.838955360337083,0.529411764705882
smallcut,2000,B3B1_8020_segment.fcs,Segment,flowcut,False,1.0,0.840625518775524
smallcut,2000,C05C1_1090_segment.fcs,Segment,flowmop,False,1.0,0.4329004329004329
smallcut,2000,C05C1_1090_segment.fcs,Segment,peacoqc,False,1.0,0.604326328800989
smallcut,2000,C05C1_1090_segment.fcs,Segment,flowcut,False,1.0,0.584342629482072
smallcut,2000,C05C1_1585_segment.fcs,Segment,flowmop,False,1.0,0.48387096774193533
smallcut,2000,C05C1_1585_segment.fcs,Segment,peacoqc,False,1.0,0.668755051280284
smallcut,2000,C05C1_1585_segment.fcs,Segment,flowcut,False,0.860524528807851,0.555555555555556
smallcut,2000,C05C3_1585_segment.fcs,Segment,flowmop,False,1.0,0.4155124653739612
smallcut,2000,C05C3_1585_segment.fcs,Segment,peacoqc,False,1.0,0.655154067710684
smallcut,2000,C05C3_1585_segment.fcs,Segment,flowcut,False,1.0,0.766120521172638
smallcut,2000,C05C3_3565_segment.fcs,Segment,flowmop,False,1.0,0.875
smallcut,2000,C05C3_3565_segment.fcs,Segment,peacoqc,False,1.0,0.712724242424242
smallcut,2000,C05C3_3565_segment.fcs,Segment,flowcut,False,0.676803062078565,0.852941176470588
smallcut,2000,C05C3_9010_segment.fcs,Segment,flowmop,False,0.998,0.2786014084507043
smallcut,2000,C05C3_9010_segment.fcs,Segment,peacoqc,False,1.0,0.569472117256384
smallcut,2000,C05C3_9010_segment.fcs,Segment,flowcut,False,1.0,0.604056844406656
smallcut,2000,C1C05_3070_segment.fcs,Segment,flowmop,False,0.9940000000000001,0.7661651162790697
smallcut,2000,C1C05_3070_segment.fcs,Segment,peacoqc,False,0.992946329247791,0.792452830188679
smallcut,2000,C1C05_3070_segment.fcs,Segment,flowcut,False,0.693046540734057,0.0952380952380952
smallcut,2000,C1C05_9010_segment.fcs,Segment,flowmop,False,1.0,0.42016806722689076
smallcut,2000,C1C05_9010_segment.fcs,Segment,peacoqc,False,1.0,0.830050933786078
smallcut,2000,C1C05_9010_segment.fcs,Segment,flowcut,False,0.918865388696329,0.603207547169811
smallcut,2000,C1C3_2575_segment.fcs,Segment,flowmop,False,1.0,0.7163323782234955
smallcut,2000,C1C3_2575_segment.fcs,Segment,peacoqc,False,1.0,0.915363909774436
smallcut,2000,C1C3_2575_segment.fcs,Segment,flowcut,False,0.769356288561609,0.63519313304721
smallcut,2000,C1C3_4555_segment.fcs,Segment,flowmop,False,0.562,0.7909411764705904
smallcut,2000,C1C3_4555_segment.fcs,Segment,peacoqc,False,0.363354037267081,0.0899039546555729
smallcut,2000,C1C3_4555_segment.fcs,Segment,flowcut,False,0.554638041163946,0.563248470563768
smallcut,2000,C1C3_7525_segment.fcs,Segment,flowmop,False,1.0,0.7082152974504249
smallcut,2000,C1C3_7525_segment.fcs,Segment,peacoqc,False,0.950277029960921,0.749724805630433
smallcut,2000,C1C3_7525_segment.fcs,Segment,flowcut,False,0.747943027559633,0.151515151515152
smallcut,2000,C3C05_4555_segment.fcs,Segment,flowmop,False,0.9329999999999999,0.9298630630630632
smallcut,2000,C3C05_4555_segment.fcs,Segment,peacoqc,False,1.0,0.915545
smallcut,2000,C3C05_4555_segment.fcs,Segment,flowcut,False,0.533494747509572,0.187172448215623
smallcut,2000,A05A1_3565_bimix.fcs,Bimix,flowmop,False,0.6579999999999999,0.4395609756097561
smallcut,2000,A05A1_3565_bimix.fcs,Bimix,peacoqc,False,0.659394285714286,0.416829268292683
smallcut,2000,A05A1_3565_bimix.fcs,Bimix,flowcut,False,0.656954122111073,0.562210526315789
smallcut,2000,A05A1_4555_bimix.fcs,Bimix,flowmop,False,0.544,0.3934999999999996
smallcut,2000,A05A1_4555_bimix.fcs,Bimix,peacoqc,False,0.534144927536232,0.324255121042831
smallcut,2000,A05A1_4555_bimix.fcs,Bimix,flowcut,False,0.550212827357334,0.458
smallcut,2000,A05A1_5545_bimix.fcs,Bimix,flowmop,False,0.5710000000000001,0.6148407079646017
smallcut,2000,A05A1_5545_bimix.fcs,Bimix,peacoqc,False,0.54605303030303,0.422705314009662
smallcut,2000,A05A1_5545_bimix.fcs,Bimix,flowcut,False,0.555764339237838,0.614709677419355
smallcut,2000,A05A1_7030_bimix.fcs,Bimix,flowmop,False,0.738,0.613851851851852
smallcut,2000,A05A1_7030_bimix.fcs,Bimix,peacoqc,False,0.687679144385027,0.254324563520798
smallcut,2000,A05A1_7030_bimix.fcs,Bimix,flowcut,False,0.70453411006125,0.409931034482759
smallcut,2000,A05A3_1585_bimix.fcs,Bimix,flowmop,False,0.8740000000000001,0.3708979591836734
smallcut,2000,A05A3_1585_bimix.fcs,Bimix,peacoqc,False,0.8514836976743,0.175908571428571
smallcut,2000,A05A3_1585_bimix.fcs,Bimix,flowcut,False,0.991033211916063,0.671784397163121
smallcut,2000,A05A3_2080_bimix.fcs,Bimix,flowmop,False,0.818,0.4252432432432429
smallcut,2000,A05A3_2080_bimix.fcs,Bimix,peacoqc,False,0.802109559470563,0.217429193899782
smallcut,2000,A05A3_2080_bimix.fcs,Bimix,flowcut,False,0.972984523828695,0.780756756756757
smallcut,2000,A05A3_7525_bimix.fcs,Bimix,flowmop,False,0.861,0.641262443438914
smallcut,2000,A05A3_7525_bimix.fcs,Bimix,peacoqc,False,0.723685005393743,0.188761472496134
smallcut,2000,A05A3_7525_bimix.fcs,Bimix,flowcut,False,0.980580389857834,0.695522123893805
smallcut,2000,A05A3_9010_bimix.fcs,Bimix,flowmop,False,0.998,0.3679447761194029
smallcut,2000,A05A3_9010_bimix.fcs,Bimix,peacoqc,False,0.887889447236181,0.0286473715298287
smallcut,2000,A05A3_9010_bimix.fcs,Bimix,flowcut,False,0.992829496842534,0.599232876712329
smallcut,2000,A1A3_6040_bimix.fcs,Bimix,flowmop,False,0.623,0.5473703703703704
smallcut,2000,A1A3_6040_bimix.fcs,Bimix,peacoqc,False,0.722519354947767,0.510392712550607
smallcut,2000,A1A3_6040_bimix.fcs,Bimix,flowcut,False,0.598101373486175,0.341283018867925
smallcut,2000,A1A3_7525_bimix.fcs,Bimix,flowmop,False,0.7979999999999999,0.5038867924528303
smallcut,2000,A1A3_7525_bimix.fcs,Bimix,peacoqc,False,0.774735783772745,0.31553125
smallcut,2000,A1A3_7525_bimix.fcs,Bimix,flowcut,False,0.949223022101506,0.742306930693069
smallcut,2000,B05B1_6040_bimix.fcs,Bimix,flowmop,False,0.603,0.43271428571428566
smallcut,2000,B05B1_6040_bimix.fcs,Bimix,peacoqc,False,0.617248237208461,0.465567010309278
smallcut,2000,B05B1_6040_bimix.fcs,Bimix,flowcut,False,0.595423272509722,0.298
smallcut,2000,B05B1_6535_bimix.fcs,Bimix,flowmop,False,0.696,0.6373333333333332
smallcut,2000,B05B1_6535_bimix.fcs,Bimix,peacoqc,False,0.637922540479588,0.308166666666667
smallcut,2000,B05B1_6535_bimix.fcs,Bimix,flowcut,False,0.645134062883242,0.216
smallcut,2000,B05B1_7525_bimix.fcs,Bimix,flowmop,False,0.8029999999999999,0.5551081081081083
smallcut,2000,B05B1_7525_bimix.fcs,Bimix,peacoqc,False,0.748455011640588,0.242215053763441
smallcut,2000,B05B1_7525_bimix.fcs,Bimix,flowcut,False,0.750400232371199,0.267333333333333
smallcut,2000,B05B3_6040_bimix.fcs,Bimix,flowmop,False,0.626,0.7073333333333327
smallcut,2000,B05B3_6040_bimix.fcs,Bimix,peacoqc,False,0.595923795464379,0.381119402985075
smallcut,2000,B05B3_6040_bimix.fcs,Bimix,flowcut,False,0.596674264068569,0.2364
smallcut,2000,B05B3_7525_bimix.fcs,Bimix,flowmop,False,0.78,0.48548672566371676
smallcut,2000,B05B3_7525_bimix.fcs,Bimix,peacoqc,False,0.738789163722026,0.214585503795208
smallcut,2000,B05B3_7525_bimix.fcs,Bimix,flowcut,False,0.960673469387755,0.744870565675935
smallcut,2000,B05B3_9010_bimix.fcs,Bimix,flowmop,False,1.0,0.4545454545454546
smallcut,2000,B05B3_9010_bimix.fcs,Bimix,peacoqc,False,0.894605809128631,0.0868357635910632
smallcut,2000,B05B3_9010_bimix.fcs,Bimix,flowcut,False,0.99433152324513,0.500247422680412
smallcut,2000,B1B3_1585_bimix.fcs,Bimix,flowmop,False,0.8590000000000001,0.22281818181818192
smallcut,2000,B1B3_1585_bimix.fcs,Bimix,peacoqc,False,0.846465439778615,0.107891891891892
smallcut,2000,B1B3_1585_bimix.fcs,Bimix,flowcut,False,0.974917411619455,0.748432632880099
smallcut,2000,B1B3_5545_bimix.fcs,Bimix,flowmop,False,0.552,0.4712558139534887
smallcut,2000,B1B3_5545_bimix.fcs,Bimix,peacoqc,False,0.6199375,0.62203003816324
smallcut,2000,B1B3_5545_bimix.fcs,Bimix,flowcut,False,0.545621951219512,0.296749683410722
smallcut,2000,B1B3_8020_bimix.fcs,Bimix,flowmop,False,0.82,0.3669158878504674
smallcut,2000,B1B3_8020_bimix.fcs,Bimix,peacoqc,False,0.802408593862903,0.214084507042254
smallcut,2000,B1B3_8020_bimix.fcs,Bimix,flowcut,False,0.803437426037563,0.424454545454545
smallcut,2000,C05C1_8515_bimix.fcs,Bimix,flowmop,False,0.8740000000000001,0.2631428571428571
smallcut,2000,C05C1_8515_bimix.fcs,Bimix,peacoqc,False,0.859226841721371,0.434181818181818
smallcut,2000,C05C1_8515_bimix.fcs,Bimix,flowcut,False,0.860708301108533,0.326666666666667
smallcut,2000,C05C3_7030_bimix.fcs,Bimix,flowmop,False,0.713,0.5470000000000004
smallcut,2000,C05C3_7030_bimix.fcs,Bimix,peacoqc,False,0.750255238095238,0.480410066254056
smallcut,2000,C05C3_7030_bimix.fcs,Bimix,flowcut,False,0.962054862842893,0.688490920105797
smallcut,2000,C05C3_8515_bimix.fcs,Bimix,flowmop,False,0.9620000000000001,0.5132237288135594
smallcut,2000,C05C3_8515_bimix.fcs,Bimix,peacoqc,False,0.999701754385965,0.427386836628512
smallcut,2000,C05C3_8515_bimix.fcs,Bimix,flowcut,False,0.980095693779904,0.650987909171336
smallcut,2000,C1C05_4060_bimix.fcs,Bimix,flowmop,False,0.642,0.6668235294117651
smallcut,2000,C1C05_4060_bimix.fcs,Bimix,peacoqc,False,0.592787452575952,0.318113821138211
smallcut,2000,C1C05_4060_bimix.fcs,Bimix,flowcut,False,0.585726066857156,0.225754385964912
smallcut,2000,C1C05_6040_bimix.fcs,Bimix,flowmop,False,0.604,0.42266666666666647
smallcut,2000,C1C05_6040_bimix.fcs,Bimix,peacoqc,False,0.594283269519255,0.305422222222222
smallcut,2000,C1C05_6040_bimix.fcs,Bimix,flowcut,False,0.61961437184286,0.644804597701149
smallcut,2000,C1C3_1090_bimix.fcs,Bimix,flowmop,False,0.9179999999999999,0.28322359550561765
smallcut,2000,C1C3_1090_bimix.fcs,Bimix,peacoqc,False,0.899988218782813,
smallcut,2000,C1C3_1090_bimix.fcs,Bimix,flowcut,False,0.991580590502484,0.559518987341772
smallcut,2000,C3C05_4060_bimix.fcs,Bimix,flowmop,False,0.629,0.8241249999999994
smallcut,2000,C3C05_4060_bimix.fcs,Bimix,peacoqc,False,0.58925690787495,0.248461538461538
smallcut,2000,C3C05_4060_bimix.fcs,Bimix,flowcut,False,0.595495112175699,0.243090909090909
smallcut,2000,C3C1_3565_bimix.fcs,Bimix,flowmop,False,0.6559999999999999,0.4474482758620698
smallcut,2000,C3C1_3565_bimix.fcs,Bimix,peacoqc,False,0.650917496357656,0.394681818181818
smallcut,2000,C3C1_3565_bimix.fcs,Bimix,flowcut,False,0.647901084869296,0.213461538461538
smallcut,2000,C3C1_8020_bimix.fcs,Bimix,flowmop,False,0.815,0.3265094339622641
smallcut,2000,C3C1_8020_bimix.fcs,Bimix,peacoqc,False,0.798572748788459,0.14712183973718
smallcut,2000,C3C1_8020_bimix.fcs,Bimix,flowcut,False,0.816699077420933,0.624337209302326
smallcut,2000,A05A1A3_405010_trimix.fcs,Trimix,flowmop,False,0.5,
smallcut,2000,A05A1A3_405010_trimix.fcs,Trimix,peacoqc,False,0.50012830518583,0.500675555555556
smallcut,2000,A05A1A3_405010_trimix.fcs,Trimix,flowcut,False,0.539620561180996,0.794829931972789
smallcut,2000,A1A05A3_501535_trimix.fcs,Trimix,flowmop,False,0.507,0.6250754716981126
smallcut,2000,A1A05A3_501535_trimix.fcs,Trimix,peacoqc,False,0.504208157524613,0.523386405388855
smallcut,2000,A1A05A3_501535_trimix.fcs,Trimix,flowcut,False,0.502927492593852,0.637466666666667
smallcut,2000,A1A3A05_106525_trimix.fcs,Trimix,flowmop,False,0.662,0.5001621621621621
smallcut,2000,A1A3A05_106525_trimix.fcs,Trimix,peacoqc,False,0.661306301778971,0.472933797909408
smallcut,2000,A1A3A05_106525_trimix.fcs,Trimix,flowcut,False,0.668184259821254,0.765464788732394
smallcut,2000,A1A3A05_252055_trimix.fcs,Trimix,flowmop,False,0.589,0.9380270270270266
smallcut,2000,A1A3A05_252055_trimix.fcs,Trimix,peacoqc,False,0.534226725859423,0.388102564102564
smallcut,2000,A1A3A05_252055_trimix.fcs,Trimix,flowcut,False,0.701892988929889,0.823880325558132
smallcut,2000,A3A05A1_454510_trimix.fcs,Trimix,flowmop,False,0.899,0.09252542372881363
smallcut,2000,A3A05A1_454510_trimix.fcs,Trimix,peacoqc,False,0.860452173913044,0.0895841910251132
smallcut,2000,A3A05A1_454510_trimix.fcs,Trimix,flowcut,False,0.901119692546469,0.154545454545455
smallcut,2000,A3A1A05_106525_trimix.fcs,Trimix,flowmop,False,0.672,0.501242424242424
smallcut,2000,A3A1A05_106525_trimix.fcs,Trimix,peacoqc,False,0.647464570099812,0.293413533834586
smallcut,2000,A3A1A05_106525_trimix.fcs,Trimix,flowcut,False,0.723611647136494,0.750222222222222
smallcut,2000,A3A1A05_305020_trimix.fcs,Trimix,flowmop,False,0.51,0.5809090909090909
smallcut,2000,A3A1A05_305020_trimix.fcs,Trimix,peacoqc,False,0.50585315706818,0.595222222222222
smallcut,2000,A3A1A05_305020_trimix.fcs,Trimix,flowcut,False,0.502926802706272,0.670894736842105
smallcut,2000,A3A1A05_502525_trimix.fcs,Trimix,flowmop,False,0.494,0.46188235294117636
smallcut,2000,A3A1A05_502525_trimix.fcs,Trimix,peacoqc,False,0.691404761904762,0.597737413526887
smallcut,2000,A3A1A05_502525_trimix.fcs,Trimix,flowcut,False,0.502147995889003,0.599485910129474
smallcut,2000,B1B05B3_103060_trimix.fcs,Trimix,flowmop,False,0.616,0.5329392156862744
smallcut,2000,B1B05B3_103060_trimix.fcs,Trimix,peacoqc,False,0.788090277777778,0.531928884559182
smallcut,2000,B1B05B3_103060_trimix.fcs,Trimix,flowcut,False,0.613985951277836,0.717220338983051
smallcut,2000,B1B05B3_205030_trimix.fcs,Trimix,flowmop,False,0.518,0.7723225806451605
smallcut,2000,B1B05B3_205030_trimix.fcs,Trimix,peacoqc,False,0.482144702842377,0.285136815920398
smallcut,2000,B1B05B3_205030_trimix.fcs,Trimix,flowcut,False,0.492017792550591,0.1734
smallcut,2000,B1B05B3_355510_trimix.fcs,Trimix,flowmop,False,0.581,0.7277108910891088
smallcut,2000,B1B05B3_355510_trimix.fcs,Trimix,peacoqc,False,0.533935483870968,0.312523429885287
smallcut,2000,B1B05B3_355510_trimix.fcs,Trimix,flowcut,False,0.589486806192883,0.733569892473118
smallcut,2000,B1B3B05_101080_trimix.fcs,Trimix,flowmop,False,0.8909999999999999,0.6163777777777776
smallcut,2000,B1B3B05_101080_trimix.fcs,Trimix,peacoqc,False,0.789475175830975,0.169939393939394
smallcut,2000,B1B3B05_101080_trimix.fcs,Trimix,flowcut,False,0.878549577909876,0.704779220779221
smallcut,2000,B1B3B05_302545_trimix.fcs,Trimix,flowmop,False,0.48200000000000004,0.9130617283950615
smallcut,2000,B1B3B05_302545_trimix.fcs,Trimix,peacoqc,False,0.446086606182076,0.536937634408602
smallcut,2000,B1B3B05_302545_trimix.fcs,Trimix,flowcut,False,0.446407812136712,0.363052631578947
smallcut,2000,B1B3B05_504010_trimix.fcs,Trimix,flowmop,False,0.511,0.6288435897435894
smallcut,2000,B1B3B05_504010_trimix.fcs,Trimix,peacoqc,False,0.50031568627451,0.50139838196974
smallcut,2000,B1B3B05_504010_trimix.fcs,Trimix,flowcut,False,0.505774942154096,0.744037735849057
smallcut,2000,B1B3B05_651025_trimix.fcs,Trimix,flowmop,False,0.669,0.4804999999999999
smallcut,2000,B1B3B05_651025_trimix.fcs,Trimix,peacoqc,False,0.654200860755433,0.37858064516129
smallcut,2000,B1B3B05_651025_trimix.fcs,Trimix,flowcut,False,0.651107309191142,0.409333333333333
smallcut,2000,C1C3C05_106030_trimix.fcs,Trimix,flowmop,False,0.62,0.6088356321839082
smallcut,2000,C1C3C05_106030_trimix.fcs,Trimix,peacoqc,False,0.793665071770335,0.540360517880188
smallcut,2000,C1C3C05_106030_trimix.fcs,Trimix,flowcut,False,0.610135400988887,0.786421052631579
smallcut,2000,C1C3C05_352045_trimix.fcs,Trimix,flowmop,False,0.46799999999999997,0.7688421052631579
smallcut,2000,C1C3C05_352045_trimix.fcs,Trimix,peacoqc,False,0.446728778467909,0.433243664165369
smallcut,2000,C1C3C05_352045_trimix.fcs,Trimix,flowcut,False,0.500013153533302,0.711897435897436
smallcut,2000,C1C3C05_353530_trimix.fcs,Trimix,flowmop,False,0.7010000000000001,0.3275714285714286
smallcut,2000,C1C3C05_353530_trimix.fcs,Trimix,peacoqc,False,0.704128476384403,0.465662337662338
smallcut,2000,C1C3C05_353530_trimix.fcs,Trimix,flowcut,False,0.718526965494693,0.750774193548387
smallcut,2000,C1C3C05_801010_trimix.fcs,Trimix,flowmop,False,0.831,0.39840447761194037
smallcut,2000,C1C3C05_801010_trimix.fcs,Trimix,peacoqc,False,0.796758293838863,0.0585291173526468
smallcut,2000,C1C3C05_801010_trimix.fcs,Trimix,flowcut,False,0.927066046715605,0.698260586319218
smallcut,2000,C3C1C05_101080_trimix.fcs,Trimix,flowmop,False,0.9079999999999999,0.6708946236559141
smallcut,2000,C3C1C05_101080_trimix.fcs,Trimix,peacoqc,False,0.793966401414677,0.0489825319647038
smallcut,2000,C3C1C05_101080_trimix.fcs,Trimix,flowcut,False,0.872832094530208,0.637428571428571
smallcut,2000,C3C1C05_107020_trimix.fcs,Trimix,flowmop,False,0.7170000000000001,0.4878192771084338
smallcut,2000,C3C1C05_107020_trimix.fcs,Trimix,peacoqc,False,0.703746137478841,0.4055625
smallcut,2000,C3C1C05_107020_trimix.fcs,Trimix,flowcut,False,0.714334907786469,0.727508196721312
smallcut,2000,C3C1C05_204040_trimix.fcs,Trimix,flowmop,False,0.8059999999999999,0.26299999999999996
smallcut,2000,C3C1C05_204040_trimix.fcs,Trimix,peacoqc,False,0.805082993197279,0.542124542124542
smallcut,2000,C3C1C05_204040_trimix.fcs,Trimix,flowcut,False,0.796952745473281,0.0965
smallcut,2000,C3C1C05_301555_trimix.fcs,Trimix,flowmop,False,0.5770000000000001,0.7782631578947368
smallcut,2000,C3C1C05_301555_trimix.fcs,Trimix,peacoqc,False,0.54430303030303,0.378044115772026
smallcut,2000,C3C1C05_301555_trimix.fcs,Trimix,flowcut,False,0.545647537615684,0.35372972972973
